,cell_index,name,age,X,signal_level,dz/dt,time_win_left,time_win_right,mortality,status
24,4,01-08-AH,24.5,1.1931418270327847,0.7366456753637588,0.0026994928202617135,21,28,33,2
25,4,01-08-AH,31.5,1.5960594366540495,0.7663561086204076,0.0034711004860113748,28,35,33,2
26,4,01-08-AH,38.5,1.9164088874820693,0.8281661969403256,0.003856731685343423,35,42,33,2
27,4,01-08-AH,45.5,-4.803275218517205,0.8318615927045359,-0.009623546474241525,42,49,33,2
28,4,01-08-AH,52.5,5.53560725914252,0.7883631576975411,0.011702743854134372,49,56,33,2
29,4,01-08-AH,59.5,1.4412961639397341,0.872709045151588,0.002752532801829319,56,63,33,2
30,4,01-08-AH,66.5,1.9764987147209403,0.9442179036576511,0.0034887757495109723,63,70,33,2
31,5,01-08-AT,3.5,15.37786312173117,0.13955755499155148,0.18365019271872113,0,7,62,1
32,5,01-08-AT,10.5,3.8535035315145696,0.21580266107647214,0.029761013389828995,7,14,62,1
33,5,01-08-AT,17.5,4.079589169623966,0.2816206213220659,0.024143527738797233,14,21,62,1
34,5,01-08-AT,24.5,4.735626824079337,0.34141058302747357,0.02311794585708677,21,28,62,1
35,5,01-08-AT,31.5,4.0146136166020145,0.4121984310383637,0.016232528293427567,28,35,62,1
36,5,01-08-AT,38.5,4.0161047110374,0.4898261564662461,0.013665068235673625,35,42,62,1
37,5,01-08-AT,45.5,0.8844820977896811,0.5435351075174963,0.0027121280838368223,42,49,62,1
38,5,01-08-AT,52.5,2.7788014697697254,0.564984157693935,0.008197284330684621,49,56,62,1
39,5,01-08-AT,59.5,0.49907691593337,0.5877660684148979,0.0014151801279242862,56,63,62,1
40,5,01-08-AT,66.5,-0.9181975282345745,0.5996415472607663,-0.0025520733523469413,63,70,62,1
41,5,01-08-AT,73.5,1.898209231230688,0.600558954788707,0.005267895894024619,70,77,62,1
42,5,01-08-AT,80.5,-0.19787047604647895,0.6250153494955055,-0.0005276416443377333,77,84,62,1
43,5,01-08-AT,87.5,9.42066847388445,0.6860792179119508,0.02288527871595694,84,91,62,1
45,6,01-08-BH,3.5,8.781951017141255,0.1067513293706143,0.13710915934127754,0,7,98,1
46,6,01-08-BH,10.5,1.3542788765991833,0.15176676297267516,0.014872370055128765,7,14,98,1
47,6,01-08-BH,17.5,1.7779479798495035,0.17917619473864246,0.01653817147643347,14,21,98,1
48,6,01-08-BH,24.5,2.3578110067211915,0.20131883592306446,0.019519708591518706,21,28,98,1
49,6,01-08-BH,31.5,2.0328651182041337,0.2296202182395262,0.014755270926560782,28,35,98,1
50,6,01-08-BH,38.5,1.7158359586741763,0.2569524174742387,0.011129401411749713,35,42,98,1
51,6,01-08-BH,45.5,-0.35206059481082114,0.28059634926235855,-0.002091145018673801,42,49,98,1
52,6,01-08-BH,52.5,0.5550165570808651,0.27164012852479524,0.003405342208304613,49,56,98,1
53,6,01-08-BH,59.5,-1.8711516341315308,0.2624362986187284,-0.01188321155762304,56,63,98,1
54,6,01-08-BH,66.5,-0.8007085668655918,0.24585832206979383,-0.0054279809073555785,63,70,98,1
55,6,01-08-BH,73.5,2.389604625475727,0.25142057478619456,0.01584068598673638,70,77,98,1
56,6,01-08-BH,80.5,5.935990643431156,0.3242260546621746,0.03051364193836985,77,84,98,1
57,6,01-08-BH,87.5,6.923495129433046,0.4061136242565487,0.02841362086824647,84,91,98,1
59,6,01-08-BH,101.5,17.13051401710303,0.7688469591812013,0.03713464214721941,98,105,98,1
60,7,01-08-BT,10.5,3.499484273175664,0.183280415585695,0.03182267876241836,7,14,98,1
61,7,01-08-BT,17.5,2.1520899232992687,0.23526706614889528,0.015245723073547823,14,21,98,1
62,7,01-08-BT,24.5,0.5356527284599598,0.25152772806359014,0.003549328554375381,21,28,98,1
63,7,01-08-BT,31.5,0.2092380324764969,0.2517696841254228,0.0013851153499234237,28,35,98,1
64,7,01-08-BT,38.5,1.35976824700668,0.261079302491112,0.008680429241436907,35,42,98,1
65,7,01-08-BT,45.5,-0.04418309010895923,0.27992242431341835,-0.00026306746840861124,42,49,98,1
66,7,01-08-BT,52.5,2.107771314217063,0.2879123033050656,0.01220146603682832,49,56,98,1
67,7,01-08-BT,59.5,1.533202834843646,0.3182607244245303,0.00802907133041072,56,63,98,1
68,7,01-08-BT,66.5,-0.4466615021974071,0.33730133886171176,-0.0022070349305695625,63,70,98,1
69,7,01-08-BT,73.5,2.4021557829999733,0.3465160189766197,0.011553846726886108,70,77,98,1
70,7,01-08-BT,80.5,-1.105595737177527,0.36354786873488243,-0.0050685472820260315,77,84,98,1
71,7,01-08-BT,87.5,9.963569819776666,0.39796772571180217,0.041726875389019286,84,91,98,1
73,7,01-08-BT,101.5,13.882136721872797,0.8110584310167814,0.028526791229392865,98,105,98,1
74,8,01-11-B,3.5,8.149467113466393,0.09170494984864548,0.1481102733443267,0,7,99,1
75,8,01-11-B,10.5,3.2089312811457202,0.13948703426637124,0.03834204971120337,7,14,99,1
76,8,01-11-B,17.5,2.333944858284644,0.18118569302222493,0.02146917911815434,14,21,99,1
77,8,01-11-B,24.5,-0.19974775314619173,0.19697529013892612,-0.001690125302902293,21,28,99,1
78,8,01-11-B,31.5,-0.05540878259732604,0.1910569441075567,-0.00048335312504294806,28,35,99,1
79,8,01-11-B,38.5,0.6538895155355484,0.1938086807631163,0.005623152971965932,35,42,99,1
80,8,01-11-B,45.5,-0.23659987251465348,0.20302649694433442,-0.0019422741700846741,42,49,99,1
81,8,01-11-B,52.5,-0.3924280512025158,0.19445408901557573,-0.0033635021784077985,49,56,99,1
82,8,01-11-B,59.5,0.4043178040000285,0.19736548130648615,0.003414290088651731,56,63,99,1
83,8,01-11-B,66.5,-0.6096614414494076,0.19340796563709614,-0.005253674010109066,63,70,99,1
84,8,01-11-B,73.5,5.686198055601819,0.23317373369196415,0.040643500489021725,70,77,99,1
85,8,01-11-B,80.5,4.415109814448626,0.30223208665168766,0.024347237379513647,77,84,99,1
86,8,01-11-B,87.5,8.250165840269249,0.3946826890064226,0.03483881300967064,84,91,99,1
88,9,01-12-AH,3.5,23.49522628329153,0.2556705880167661,0.15316079481768408,0,7,41,1
89,9,01-12-AH,10.5,8.864851192708258,0.40181741149519734,0.036769815257305466,7,14,41,1
90,9,01-12-AH,17.5,0.48888416896783815,0.506798263973556,0.0016077540240395252,14,21,41,1
91,9,01-12-AH,24.5,-1.677053723853438,0.4753024251548194,-0.005880654909019852,21,28,41,1
92,9,01-12-AH,31.5,0.9053665454140329,0.46036119085475574,0.0032777398971339322,28,35,41,1
93,9,01-12-AH,38.5,12.91916448872852,0.5857145452188995,0.03676183388360346,35,42,41,1
94,9,01-12-AH,45.5,5.276181907927116,0.8178094655000944,0.010752671476887968,42,49,41,1
95,9,01-12-AH,52.5,2.1398538033222065,0.853931831117467,0.00417647272952683,49,56,41,1
96,9,01-12-AH,59.5,0.7479888967914794,0.8830554343307568,0.0014117439436448656,56,63,41,1
97,9,01-12-AH,66.5,-2.281426398038277,0.8860407633834494,-0.004291424827390533,63,70,41,1
98,10,01-12-AT,3.5,17.136247680181267,0.1911500084569566,0.14941360992266647,0,7,88,1
99,10,01-12-AT,10.5,4.31114244800207,0.2731889632162959,0.02630134588434274,7,14,88,1
100,10,01-12-AT,17.5,2.859822774010573,0.3410379049310052,0.01397607486177203,14,21,88,1
101,10,01-12-AT,24.5,1.171543912236977,0.36470975392412786,0.005353772872956479,21,28,88,1
102,10,01-12-AT,31.5,0.21873687315089044,0.3773522315180896,0.0009661038806762897,28,35,88,1
103,10,01-12-AT,38.5,1.4168111190965142,0.3881732363221004,0.006083242336680426,35,42,88,1
104,10,01-12-AT,45.5,-1.9569269077783031,0.3961285641486389,-0.008233551279764178,42,49,88,1
105,10,01-12-AT,52.5,3.695985339087496,0.3962995689513873,0.015543735213856491,49,56,88,1
106,10,01-12-AT,59.5,0.36301723880566683,0.43624467202901185,0.0013869022824479136,56,63,88,1
107,10,01-12-AT,66.5,0.5073386766088125,0.45268282565522433,0.001867896047946587,63,70,88,1
108,10,01-12-AT,73.5,2.942980551397958,0.4805567718747755,0.010206843130162797,70,77,88,1
109,10,01-12-AT,80.5,5.168289603046284,0.5387454629840268,0.015988656233625727,77,84,88,1
110,10,01-12-AT,87.5,7.822362431948143,0.6623830551459905,0.0196823735429647,84,91,88,1
112,11,01-12-BH,3.5,5.513845765145021,0.05998653153491274,0.1531967711211949,0,7,109,1
113,11,01-12-BH,10.5,1.8973627899681076,0.08991622065295823,0.03516908621881089,7,14,109,1
114,11,01-12-BH,17.5,2.2385188943641063,0.11833374713233849,0.0315283248807102,14,21,109,1
115,11,01-12-BH,24.5,0.9935827946519776,0.13928039477182427,0.011889478968901928,21,28,109,1
116,11,01-12-BH,31.5,0.6133450317001437,0.14659823863580873,0.006973083230827728,28,35,109,1
117,11,01-12-BH,38.5,1.72786532650922,0.16611136289265588,0.017336415125574496,35,42,109,1
118,11,01-12-BH,45.5,-0.6369238147932805,0.1770027622563701,-0.005997305792237323,42,49,109,1
119,11,01-12-BH,52.5,1.186958745011104,0.1765106355893273,0.01120762252321821,49,56,109,1
120,11,01-12-BH,59.5,-0.06373275970054758,0.1859871839045158,-0.0005711214285717255,56,63,109,1
121,11,01-12-BH,66.5,2.512275515120048,0.19955962131644442,0.02098182904393184,63,70,109,1
122,11,01-12-BH,73.5,7.224031270547921,0.2714571117135305,0.04435342305669918,70,77,109,1
123,11,01-12-BH,80.5,6.630409142876833,0.38344957653525086,0.028819126636273187,77,84,109,1
124,11,01-12-BH,87.5,6.911790697508586,0.495389903410067,0.023253705986370766,84,91,109,1
126,11,01-12-BH,101.5,9.394878484905048,0.6214780339039576,0.025194986715483602,98,105,109,1
127,12,01-12-BT,3.5,31.44600010584547,0.3146761403203499,0.16655218957196483,0,7,49,2
128,12,01-12-BT,10.5,11.751294070190895,0.550051818001272,0.03560662736858645,7,14,49,2
129,12,01-12-BT,17.5,7.547475335042414,0.7708190717480263,0.016319167518621055,14,21,49,2
130,12,01-12-BT,24.5,0.85800933727227,0.8252900958697545,0.0017327429097684602,21,28,49,2
131,12,01-12-BT,31.5,-2.5282447065495877,0.8027985786792052,-0.0052488149449831534,28,35,49,2
132,12,01-12-BT,38.5,3.8041342800787876,0.7991555959972,0.00793365376140534,35,42,49,2
133,12,01-12-BT,45.5,-3.5248224192901665,0.8670796213947014,-0.006775276326643209,42,49,49,2
134,12,01-12-BT,52.5,6.496348255488967,0.8772393331883119,0.01234240951455079,49,56,49,2
135,12,01-12-BT,59.5,-1.2720184820976672,0.9310706239418074,-0.002276981733695655,56,63,49,2
136,12,01-12-BT,66.5,-0.8838898667157454,0.9076163659603161,-0.0016230974155042796,63,70,49,2
137,13,01-13-AH,3.5,6.949967608680998,0.08516203684035457,0.1360145879262584,0,7,103,1
138,13,01-13-AH,10.5,1.9963320212382096,0.115010162029342,0.028929791739169604,7,14,103,1
139,13,01-13-AH,17.5,1.298524208029454,0.14514984708996911,0.01491015703269029,14,21,103,1
140,13,01-13-AH,24.5,0.41931149683729263,0.15135678255113408,0.004617252579961008,21,28,103,1
141,13,01-13-AH,31.5,-0.5381086233532517,0.15298730118650367,-0.005862236268194733,28,35,103,1
142,13,01-13-AH,38.5,0.551613252407758,0.1509226693828905,0.006091566127466205,35,42,103,1
143,13,01-13-AH,45.5,-1.0875591182534483,0.15293819724616523,-0.011851836644215859,42,49,103,1
144,13,01-13-AH,52.5,1.5166168479308433,0.15059104766586115,0.016785159448256044,49,56,103,1
145,13,01-13-AH,59.5,0.13354696937558425,0.1639308045775048,0.0013577575176690337,56,63,103,1
146,13,01-13-AH,66.5,0.2804969046875973,0.1687610262915805,0.0027701587944735013,63,70,103,1
147,13,01-13-AH,73.5,1.763290355729168,0.18025788970905682,0.016303404329718812,70,77,103,1
148,13,01-13-AH,80.5,0.6792686229916927,0.2029072988465169,0.005579465983178726,77,84,103,1
149,13,01-13-AH,87.5,4.563030874594617,0.2214811748817447,0.03433723638913445,84,91,103,1
151,13,01-13-AH,101.5,28.76462046376415,0.5963014457337922,0.08039731322012587,98,105,103,1
152,14,01-13-AT,3.5,17.20478712589243,0.18244480281774528,0.15716887939233593,0,7,86,1
153,14,01-13-AT,10.5,3.666997249937926,0.2646027766490454,0.02309749791981983,7,14,86,1
154,14,01-13-AT,17.5,3.5073732905185793,0.3335645757366353,0.01752470908505491,14,21,86,1
155,14,01-13-AT,24.5,0.3510411917390322,0.3523262295817685,0.0016605878409702765,21,28,86,1
156,14,01-13-AT,31.5,-1.6959270363715089,0.34348922366196744,-0.008228919179720247,28,35,86,1
157,14,01-13-AT,38.5,3.7406959738158516,0.357458844791618,0.01744114988489796,35,42,86,1
158,14,01-13-AT,45.5,-1.827533391335361,0.3915572689936862,-0.0077789105879376465,42,49,86,1
159,14,01-13-AT,52.5,3.7489178071406264,0.3940421246485092,0.015856671036904624,49,56,86,1
160,14,01-13-AT,59.5,-0.08586520609880062,0.4236237011311322,-0.00033782027882107394,56,63,86,1
161,14,01-13-AT,66.5,0.4296215914088637,0.4434423703231955,0.0016147216269829351,63,70,86,1
162,14,01-13-AT,73.5,4.3362845795904015,0.4714148293299649,0.015330745908558159,70,77,86,1
163,14,01-13-AT,80.5,4.1941228339300265,0.5433332294001082,0.012865409927043419,77,84,86,1
164,14,01-13-AT,87.5,12.387505947726128,0.6654631703258608,0.03102477216898488,84,91,86,1
165,15,01-15-AH,3.5,18.654468272086433,0.24914882310643963,0.12478798842326863,0,7,77,2
166,15,01-15-AH,10.5,5.9089428260672525,0.35977319170237676,0.027373462699778917,7,14,77,2
167,15,01-15-AH,17.5,6.884327334234088,0.4877602787987369,0.023523602452106558,14,21,77,2
168,15,01-15-AH,24.5,2.821504731576762,0.5640774074483969,0.008336635759324338,21,28,77,2
169,15,01-15-AH,31.5,0.398646977642847,0.5831961935736935,0.001139259200807505,28,35,77,2
170,15,01-15-AH,38.5,1.8361948290544179,0.6079290710326779,0.005034016073441231,35,42,77,2
171,15,01-15-AH,45.5,-2.2541415148794854,0.6411982891111159,-0.005859189877139697,42,49,77,2
172,15,01-15-AH,52.5,5.241333171796441,0.6429897767921854,0.013585838533713946,49,56,77,2
173,15,01-15-AH,59.5,-1.865314560956792,0.6724398965131104,-0.004623249776991839,56,63,77,2
174,15,01-15-AH,66.5,-0.11510085037718716,0.6808625816022064,-0.00028175252365494896,63,70,77,2
175,15,01-15-AH,73.5,8.260259202415739,0.7246677168807094,0.018997808719771022,70,77,77,2
176,15,01-15-AH,80.5,-3.9778557465132054,0.8300729189779308,-0.007986960453649343,77,84,77,2
177,15,01-15-AH,87.5,8.05269115837068,0.807273343625868,0.016625288121538486,84,91,77,2
178,16,01-15-AT,10.5,3.9700662980051744,0.19167507225835298,0.03452080171605938,7,14,95,1
179,16,01-15-AT,17.5,3.6600294076880786,0.26096365082122025,0.023375090720938976,14,21,95,1
180,16,01-15-AT,24.5,-0.049355749571811915,0.2805856130738185,-0.00029317106361417426,21,28,95,1
181,16,01-15-AT,31.5,1.5044182365361333e-05,0.2761987644471044,9.078113483163008e-08,28,35,95,1
182,16,01-15-AT,38.5,1.121537201981054,0.28725883747836345,0.006507123284272204,35,42,95,1
183,16,01-15-AT,45.5,-1.3954288418772274,0.29591123223581084,-0.007859501374414506,42,49,95,1
184,16,01-15-AT,52.5,3.0116928570242365,0.2988382984409053,0.016796669373463816,49,56,95,1
185,16,01-15-AT,59.5,-0.73070401319286,0.31667335350372083,-0.003845729388070508,56,63,95,1
186,16,01-15-AT,66.5,0.374683665584797,0.32285447004316825,0.0019342237259133024,63,70,95,1
187,16,01-15-AT,73.5,4.672732836700061,0.36030739621003544,0.02161456618178036,70,77,95,1
188,16,01-15-AT,80.5,-0.7183637426517572,0.3963218763671413,-0.0030209609305303043,77,84,95,1
189,16,01-15-AT,87.5,12.3752680218719,0.46196903265616623,0.04464681665896622,84,91,95,1
191,17,01-18-AH,3.5,6.153122059668622,0.06698829841732495,0.15308947495416256,0,7,74,1
192,17,01-18-AH,10.5,2.2180796234930296,0.10247755159756292,0.03607423591662292,7,14,74,1
193,17,01-18-AH,17.5,1.2582552059845453,0.12812170090999314,0.01636796885367196,14,21,74,1
194,17,01-18-AH,24.5,-0.5610374269195376,0.13150264640700776,-0.007110597419501057,21,28,74,1
195,17,01-18-AH,31.5,-0.6638377363889797,0.12061829670763921,-0.009172706442677647,28,35,74,1
196,17,01-18-AH,38.5,0.13647286588100146,0.11804342220781602,0.0019268737911367945,35,42,74,1
197,17,01-18-AH,45.5,-0.6982647317402363,0.11891136423625451,-0.009786907755832257,42,49,74,1
198,17,01-18-AH,52.5,1.7234163155102802,0.11975503517791945,0.02398530067301985,49,56,74,1
199,17,01-18-AH,59.5,7.924666840151761,0.18097753069527694,0.07298020928994967,56,63,74,1
200,17,01-18-AH,66.5,15.550921660907981,0.3589978989063069,0.07219597342251921,63,70,74,1
201,17,01-18-AH,73.5,19.318614270308288,0.6524535194683135,0.04934863479125963,70,77,74,1
202,19,02-07-AH,3.5,5.058137159268466,0.06921696178386286,0.12179425940573702,0,7,79,1
203,19,02-07-AH,10.5,1.2996476542821096,0.093434516747356,0.023182861101112416,7,14,79,1
204,19,02-07-AH,17.5,0.6574605233846562,0.11012809778838742,0.00994993612874308,14,21,79,1
205,19,02-07-AH,24.5,0.17816211589489833,0.11244019857415569,0.0026408425419935295,21,28,79,1
206,19,02-07-AH,31.5,-0.10390970750918734,0.11066864951557502,-0.0015648771951831991,28,35,79,1
207,19,02-07-AH,38.5,0.02646739460681735,0.11208445235631122,0.00039356327677334387,35,42,79,1
208,19,02-07-AH,45.5,0.039424578770154234,0.11338826994654598,0.0005794923171027001,42,49,79,1
209,19,02-07-AH,52.5,0.650854142095319,0.1161591087443302,0.009338543616753998,49,56,79,1
210,19,02-07-AH,59.5,6.7179056770378365,0.15444835370610882,0.0724935500642172,56,63,79,1
211,19,02-07-AH,66.5,8.276134642463495,0.2790931506741651,0.04942277409574562,63,70,79,1
212,19,02-07-AH,73.5,8.673311224556391,0.4101913096783777,0.03524091897248689,70,77,79,1
213,19,02-07-AH,80.5,12.368390091686255,0.5654419631388868,0.036456409021557605,77,84,79,1
214,19,02-07-AH,87.5,8.454324392383187,0.7782157401620962,0.018106213902891546,84,91,79,1
215,20,02-07-AT,3.5,5.956692251995824,0.07367196765190412,0.13475709603551558,0,7,79,2
216,20,02-07-AT,10.5,1.4036270347306434,0.10179162394243571,0.022982032318697297,7,14,79,2
217,20,02-07-AT,17.5,0.5807775031203667,0.12217245870151991,0.00792291908903499,14,21,79,2
218,20,02-07-AT,24.5,0.30413743100177054,0.12423210185244413,0.00408023136353554,21,28,79,2
219,20,02-07-AT,31.5,-0.2504754363857778,0.12475149953922468,-0.0033463249915621613,28,35,79,2
220,20,02-07-AT,38.5,0.4873171109435442,0.12550237191067082,0.006471552469813124,35,42,79,2
221,20,02-07-AT,45.5,0.24762864431049128,0.13458752411305258,0.0030665131103643373,42,49,79,2
222,20,02-07-AT,52.5,1.2910594587123307,0.139989714882208,0.015370884684857873,49,56,79,2
223,20,02-07-AT,59.5,1.2784368547579499,0.15410740248771596,0.013826254007707983,56,63,79,2
224,20,02-07-AT,66.5,10.44408139725364,0.23704167036802262,0.07343351192948849,63,70,79,2
225,20,02-07-AT,73.5,9.286818250501103,0.39540750440782985,0.03914450344254858,70,77,79,2
226,20,02-07-AT,80.5,13.851388486433242,0.5800206884383236,0.03980142077267223,77,84,79,2
227,20,02-07-AT,87.5,12.470418900640574,0.8094846704609472,0.025675633226300027,84,91,79,2
228,21,02-07-BH,3.5,12.874826678460703,0.17640418741478822,0.12164135544949264,0,7,68,1
229,21,02-07-BH,10.5,6.337465467129992,0.2748108721222576,0.038435315035562516,7,14,68,1
230,21,02-07-BH,17.5,3.571902025516316,0.36583934848544886,0.016272634606345465,14,21,68,1
231,21,02-07-BH,24.5,1.9979548011470512,0.39912784168065407,0.008343002719521438,21,28,68,1
232,21,02-07-BH,31.5,0.5498628471151397,0.43078414816205607,0.002127371869264974,28,35,68,1
233,21,02-07-BH,38.5,4.816244652694456,0.4715869708682769,0.017021408387042865,35,42,68,1
234,21,02-07-BH,45.5,2.080322824532586,0.5484187406251861,0.006322184948679485,42,49,68,1
235,21,02-07-BH,52.5,2.7326276730046604,0.5679780743478842,0.00801858321773567,49,56,68,1
236,21,02-07-BH,59.5,-1.590247665156429,0.5860267690513103,-0.0045226820944567715,56,63,68,1
237,21,02-07-BH,66.5,4.266852134705285,0.6124867102857764,0.011610733923011547,63,70,68,1
238,21,02-07-BH,73.5,-0.28847393092497714,0.6538928813923582,-0.0007352731594985379,70,77,68,1
239,21,02-07-BH,80.5,-0.0005632361620872833,0.6448311222442114,-1.4557717585731274e-06,77,84,68,1
240,21,02-07-BH,87.5,4.159305043465266,0.6292190859180302,0.011017108710757034,84,91,68,1
242,22,02-07-BT,3.5,57.96144478049819,0.6228303979089908,0.15510226907970012,0,7,30,2
243,23,02-10-A,3.5,23.603448251972836,0.3562398685292268,0.11042862940178538,0,7,67,2
244,23,02-10-A,10.5,5.746260053189841,0.46315923624558203,0.020677769844951652,7,14,67,2
245,23,02-10-A,17.5,0.31540999816552595,0.5557683799574932,0.0009458676478069558,14,21,67,2
246,23,02-10-A,24.5,1.8209077771977802,0.553310318329587,0.005484890114631633,21,28,67,2
247,23,02-10-A,31.5,-0.6075624763113198,0.5649827407057402,-0.0017922744435000843,28,35,67,2
248,23,02-10-A,38.5,0.25249267736398673,0.5577389030314698,0.0007545127776683591,35,42,67,2
249,23,02-10-A,45.5,-2.133753403272981,0.5638369470322493,-0.00630724128817729,42,49,67,2
250,23,02-10-A,52.5,5.560242969252797,0.5733820218117099,0.01616212448751052,49,56,67,2
251,23,02-10-A,59.5,2.734729596596114,0.66416330108918,0.006862593361480413,56,63,67,2
252,23,02-10-A,66.5,11.65578355682367,0.8135568002613789,0.023878241718092923,63,70,67,2
253,24,02-14-AH,3.5,4.2125173702583565,0.10007956899301661,0.07015280295875208,0,7,91,1
254,24,02-14-AH,10.5,1.3743775904709636,0.1122120780740332,0.020413393609378994,7,14,91,1
255,24,02-14-AH,17.5,1.1218812192985321,0.13847851965043853,0.013502469819031597,14,21,91,1
256,24,02-14-AH,24.5,0.5715935918452989,0.1446352821455774,0.006586608552745589,21,28,91,1
257,24,02-14-AH,31.5,-0.2967773416622486,0.14584148630578833,-0.003391551439165379,28,35,91,1
258,24,02-14-AH,38.5,1.0550470449147238,0.1530278109700966,0.011490798505038757,35,42,91,1
259,24,02-14-AH,45.5,0.23963486349957014,0.16379848380971548,0.0024383097442460017,42,49,91,1
260,24,02-14-AH,52.5,2.075114553021547,0.1756192397704572,0.019693310707621606,49,56,91,1
261,24,02-14-AH,59.5,0.06186280323676111,0.19121908465783322,0.000539196556901021,56,63,91,1
262,24,02-14-AH,66.5,2.351638896452481,0.20797336825163495,0.018845673336462507,63,70,91,1
263,24,02-14-AH,73.5,2.9270706996609506,0.24377769400390661,0.02001188495130898,70,77,91,1
264,24,02-14-AH,80.5,11.932647490479939,0.35611361635636163,0.05584663125479866,77,84,91,1
265,24,02-14-AH,87.5,13.71011561941875,0.5532861615027873,0.04129904973037381,84,91,91,1
267,25,02-14-AT,38.5,-0.10910732602511139,0.33833272876382914,-0.0005374754728565491,35,42,95,2
268,25,02-14-AT,45.5,0.7394334709380423,0.35756906250220155,0.0034465764728246946,42,49,95,2
269,25,02-14-AT,52.5,3.0022093038002713,0.3704308918588695,0.01350773459495059,49,56,95,2
270,25,02-14-AT,59.5,-1.4729590765785954,0.39198935111488986,-0.0062627512388165165,56,63,95,2
271,25,02-14-AT,66.5,3.338668134956334,0.40754086951798013,0.013653715020472062,63,70,95,2
272,25,02-14-AT,73.5,2.0404423962167653,0.4299955037498954,0.007908774155475735,70,77,95,2
273,25,02-14-AT,80.5,11.21718591056846,0.5718504764178538,0.032692654149835285,77,84,95,2
274,25,02-14-AT,87.5,3.1718613129647832,0.6517230275765566,0.008111475731133322,84,91,95,2
276,26,02-15-AH,3.5,5.120055810513266,0.07174695603843631,0.11893781732403967,0,7,89,1
277,26,02-15-AH,10.5,1.4407422137625656,0.09733358328071408,0.024670180034493772,7,14,89,1
278,26,02-15-AH,17.5,0.7194316730468502,0.11833455492221198,0.010132735862315301,14,21,89,1
279,26,02-15-AH,24.5,0.682906024660747,0.12301823072449203,0.009252097848138772,21,28,89,1
280,26,02-15-AH,31.5,-0.03258676767556692,0.12839014320948802,-0.0004230175159993481,28,35,89,1
281,26,02-15-AH,38.5,0.7822812419474767,0.13413940679071754,0.009719754254964281,35,42,89,1
282,26,02-15-AH,45.5,0.41076381830942815,0.14662757786982114,0.004669015022923273,42,49,89,1
283,26,02-15-AH,52.5,2.215522643859299,0.15491247173185016,0.023836284441689073,49,56,89,1
284,26,02-15-AH,59.5,2.3144742315953795,0.18912329649873225,0.020396519752313134,56,63,89,1
285,26,02-15-AH,66.5,7.347256681819114,0.25601664164763427,0.04783059305920323,63,70,89,1
286,26,02-15-AH,73.5,7.580382509881735,0.3800226002135493,0.03324531446999041,70,77,89,1
287,26,02-15-AH,80.5,4.016273683854818,0.4619060978685591,0.014491667254404077,77,84,89,1
288,26,02-15-AH,87.5,16.138775705429083,0.6205467292662681,0.04334558259754669,84,91,89,1
290,27,02-15-AT,3.5,14.829544048642815,0.19080411240758013,0.12953550338025172,0,7,91,1
291,27,02-15-AT,10.5,3.980735642170183,0.28735557388553007,0.023088326820693204,7,14,91,1
292,27,02-15-AT,17.5,2.048188633756935,0.3581822205165844,0.009530477861254334,14,21,91,1
293,27,02-15-AT,24.5,0.21529923688891378,0.34920181334983597,0.0010275778869511174,21,28,91,1
294,27,02-15-AT,31.5,0.5971975351469591,0.3668766667841861,0.002712980451903284,28,35,91,1
295,27,02-15-AT,38.5,0.17692581840343083,0.37046897783262184,0.0007959542678333066,35,42,91,1
296,27,02-15-AT,45.5,0.28789715248428177,0.3855016783610557,0.0012446861178757357,42,49,91,1
297,27,02-15-AT,52.5,1.1246107442431401,0.37684706074892915,0.004973771685203624,49,56,91,1
298,27,02-15-AT,59.5,-1.3821829810008912,0.3848677571926328,-0.005985532065537884,56,63,91,1
299,27,02-15-AT,66.5,0.8698198732390702,0.3909476279601422,0.0037081687802939757,63,70,91,1
300,27,02-15-AT,73.5,2.4323282133477235,0.3992382111472804,0.010154038973198505,70,77,91,1
301,27,02-15-AT,80.5,9.807278826640346,0.5047079187585694,0.03238598821923025,77,84,91,1
302,27,02-15-AT,87.5,14.144673261578891,0.6987894149854329,0.03373613699694672,84,91,91,1
303,28,02-15-BHH,3.5,5.287014432334946,0.06880698890212364,0.12806389090928932,0,7,93,1
304,28,02-15-BHH,10.5,1.1548894561989937,0.09250470241563684,0.020807761227998812,7,14,93,1
305,28,02-15-BHH,17.5,0.2767566770858124,0.10561860820535714,0.004367233542592338,14,21,93,1
306,28,02-15-BHH,24.5,0.553826748594768,0.10980330907727491,0.008406345753584532,21,28,93,1
307,28,02-15-BHH,31.5,-0.7361851213998598,0.10736820710542015,-0.011427732989230102,28,35,93,1
308,28,02-15-BHH,38.5,0.7110910688085964,0.10631446997812004,0.011147605604313033,35,42,93,1
309,28,02-15-BHH,45.5,-0.5001065856489099,0.1136276282988471,-0.007335460473480405,42,49,93,1
310,28,02-15-BHH,52.5,0.9205382566758895,0.1090001657658124,0.014075487106042148,49,56,93,1
311,28,02-15-BHH,59.5,-0.05699530361806767,0.1182921510660917,-0.0008030302250882716,56,63,93,1
312,28,02-15-BHH,66.5,0.8906372902848426,0.12615533071623367,0.011766411101144687,63,70,93,1
313,28,02-15-BHH,73.5,1.1613600092785183,0.1348938965357013,0.01434905555531875,70,77,93,1
